entity_id,entity_name,jurisdiction,tax_haven,linked_country,colombia_con,inactivation,struck_off,year,nr_officers,nr_shareholders,nr_owners,nr_management,nr_support,nr_legal,nr_others,nr_colombians
10170717,MALE OVERSEAS S.A.,PMA,1,COL,1,0,0,2015,2,2,0,0,0,0,0,0
10162469,ADAMSWOOD BUSINESS S.A.,PMA,1,COL,1,0,0,2012,2,2,0,0,0,0,0,0
10162469,ADAMSWOOD BUSINESS S.A.,PMA,1,COL,1,0,0,2013,2,2,0,0,0,0,0,0
10162469,ADAMSWOOD BUSINESS S.A.,PMA,1,COL,1,0,0,2014,2,2,0,0,0,0,0,0
10162469,ADAMSWOOD BUSINESS S.A.,PMA,1,COL,1,0,0,2015,2,2,0,0,0,0,0,0
10160747,ALGISA MANAGEMENT CORP.,PMA,1,COL,1,0,0,2011,1,1,0,0,0,0,0,0
10160747,ALGISA MANAGEMENT CORP.,PMA,1,COL,1,0,0,2012,1,1,0,0,0,0,0,0
10160747,ALGISA MANAGEMENT CORP.,PMA,1,COL,1,0,0,2013,1,1,0,0,0,0,0,0
10160747,ALGISA MANAGEMENT CORP.,PMA,1,COL,1,1,1,2014,1,1,0,0,0,0,0,0
10172746,SORBELIA INTERNATIONAL S.A.,PMA,1,COL,1,0,0,2005,0,0,0,0,0,0,0,0
10172746,SORBELIA INTERNATIONAL S.A.,PMA,1,COL,1,0,0,2006,0,0,0,0,0,0,0,0
10172746,SORBELIA INTERNATIONAL S.A.,PMA,1,COL,1,0,0,2007,0,0,0,0,0,0,0,0
10172746,SORBELIA INTERNATIONAL S.A.,PMA,1,COL,1,0,0,2008,0,0,0,0,0,0,0,0
10172746,SORBELIA INTERNATIONAL S.A.,PMA,1,COL,1,0,0,2009,0,0,0,0,0,0,0,0
10172746,SORBELIA INTERNATIONAL S.A.,PMA,1,COL,1,0,0,2010,4,4,0,0,0,0,0,0
10172746,SORBELIA INTERNATIONAL S.A.,PMA,1,COL,1,0,0,2011,4,4,0,0,0,0,0,0
10172746,SORBELIA INTERNATIONAL S.A.,PMA,1,COL,1,0,0,2012,4,4,0,0,0,0,0,0
10172746,SORBELIA INTERNATIONAL S.A.,PMA,1,COL,1,0,0,2013,4,4,0,0,0,0,0,0
10172746,SORBELIA INTERNATIONAL S.A.,PMA,1,COL,1,0,0,2014,1,1,0,0,0,0,0,0
10172746,SORBELIA INTERNATIONAL S.A.,PMA,1,COL,1,0,0,2015,1,1,0,0,0,0,0,0
10207103,GLENVILLE MANAGEMENT LTD.,BVI,1,COL,1,0,0,2010,13,13,0,0,0,0,0,0
10207103,GLENVILLE MANAGEMENT LTD.,BVI,1,COL,1,0,0,2011,13,13,0,0,0,0,0,0
10207103,GLENVILLE MANAGEMENT LTD.,BVI,1,COL,1,0,1,2012,13,13,0,0,0,0,0,0
10207103,GLENVILLE MANAGEMENT LTD.,BVI,1,COL,1,0,0,2013,13,13,0,0,0,0,0,0
10207103,GLENVILLE MANAGEMENT LTD.,BVI,1,COL,1,0,0,2014,13,13,0,0,0,0,0,0
10207103,GLENVILLE MANAGEMENT LTD.,BVI,1,COL,1,0,0,2015,13,13,0,0,0,0,0,0
10164727,THORLEY ENTERPRISES INC.,PMA,1,BHS,0,0,0,2011,0,0,0,0,0,0,0,0
10164727,THORLEY ENTERPRISES INC.,PMA,1,BHS,0,0,0,2012,1,1,0,0,0,0,0,0
10164727,THORLEY ENTERPRISES INC.,PMA,1,BHS,0,0,0,2013,1,1,0,0,0,0,0,0
10164727,THORLEY ENTERPRISES INC.,PMA,1,BHS,0,0,0,2014,1,1,0,0,0,0,0,0
10164727,THORLEY ENTERPRISES INC.,PMA,1,BHS,0,1,1,2015,1,1,0,0,0,0,0,0
10162496,BESOLAR S.A.,PMA,1,COL,1,0,0,2012,1,1,0,0,0,0,0,0
10162496,BESOLAR S.A.,PMA,1,COL,1,0,0,2013,1,1,0,0,0,0,0,0
10162496,BESOLAR S.A.,PMA,1,COL,1,0,0,2014,1,1,0,0,0,0,0,0
10162496,BESOLAR S.A.,PMA,1,COL,1,0,0,2015,1,1,0,0,0,0,0,0
10165412,"FACTORING CONSULTING, S.A.",PMA,1,COL,1,0,0,2007,2,2,0,0,0,0,0,0
10165412,"FACTORING CONSULTING, S.A.",PMA,1,COL,1,0,0,2008,2,2,0,0,0,0,0,0
10165412,"FACTORING CONSULTING, S.A.",PMA,1,COL,1,0,0,2009,2,2,0,0,0,0,0,0
10165412,"FACTORING CONSULTING, S.A.",PMA,1,COL,1,0,0,2010,2,2,0,0,0,0,0,0
10165412,"FACTORING CONSULTING, S.A.",PMA,1,COL,1,0,0,2011,2,2,0,0,0,0,0,0
10165412,"FACTORING CONSULTING, S.A.",PMA,1,COL,1,0,0,2012,2,2,0,0,0,0,0,0
10165412,"FACTORING CONSULTING, S.A.",PMA,1,COL,1,0,0,2013,2,2,0,0,0,0,0,0
10165412,"FACTORING CONSULTING, S.A.",PMA,1,COL,1,0,0,2014,5,5,0,0,0,0,0,0
10165412,"FACTORING CONSULTING, S.A.",PMA,1,COL,1,0,0,2015,6,6,0,0,0,0,0,0
10162481,KIRKVIEW HOLDINGS S.A.,PMA,1,COL,1,0,0,2012,2,2,0,0,0,0,0,0
10162481,KIRKVIEW HOLDINGS S.A.,PMA,1,COL,1,0,0,2013,2,2,0,0,0,0,0,0
10162481,KIRKVIEW HOLDINGS S.A.,PMA,1,COL,1,0,0,2014,2,2,0,0,0,0,0,0
10162481,KIRKVIEW HOLDINGS S.A.,PMA,1,COL,1,0,0,2015,2,2,0,0,0,0,0,0
10028355,HIGH QUALITY SERVICES INC.,PMA,1,USA,0,0,0,2003,1,1,0,0,0,0,0,0
10028355,HIGH QUALITY SERVICES INC.,PMA,1,USA,0,1,0,2004,1,1,0,0,0,0,0,0
10172071,Latin American Sports Holding Corp.,PMA,1,CHE,0,0,0,2014,2,2,0,0,0,0,0,0
10172071,Latin American Sports Holding Corp.,PMA,1,CHE,0,0,0,2015,10,10,0,0,0,0,0,0
10209967,Katze Global Limited,BVI,1,COL,1,0,0,2014,1,1,0,0,0,0,0,1
10209967,Katze Global Limited,BVI,1,COL,1,0,0,2015,1,1,0,0,0,0,0,1
10185390,SCS INVESTMENTS SOCIEDAD ANONIMA,CRI,0,COL,1,0,0,2014,1,1,0,0,0,0,0,1
10185390,SCS INVESTMENTS SOCIEDAD ANONIMA,CRI,0,COL,1,0,0,2015,1,1,0,0,0,0,0,1
10158235,ALICE CAPITAL GROUP INC.,BVI,1,COL,1,0,0,2015,5,5,0,0,0,0,0,1
10156277,SANTERRA CORPORATION,BVI,1,COL,1,0,0,2015,1,1,0,0,0,0,0,1
10209481,STOCKLAND CONSULTANTS CORP.,BVI,1,COL,1,0,0,2015,1,1,0,0,0,0,0,1
10171047,Inversiones Zaragoza Associates S.A.,PMA,1,COL,1,0,0,2014,3,3,0,0,0,0,0,1
10171047,Inversiones Zaragoza Associates S.A.,PMA,1,COL,1,0,0,2015,3,3,0,0,0,0,0,1
10157719,ASPEN FINANCE S.A.,PMA,1,COL,1,0,0,2011,2,2,0,0,0,0,0,1
10157719,ASPEN FINANCE S.A.,PMA,1,COL,1,0,0,2012,2,2,0,0,0,0,0,1
10157719,ASPEN FINANCE S.A.,PMA,1,COL,1,0,0,2013,2,2,0,0,0,0,0,1
10157719,ASPEN FINANCE S.A.,PMA,1,COL,1,0,0,2014,2,2,0,0,0,0,0,1
10157719,ASPEN FINANCE S.A.,PMA,1,COL,1,0,0,2015,2,2,0,0,0,0,0,1
10157720,DIRKTON PROPERTIES INC.,PMA,1,COL,1,0,0,2011,2,2,0,0,0,0,0,1
10157720,DIRKTON PROPERTIES INC.,PMA,1,COL,1,0,0,2012,2,2,0,0,0,0,0,1
10157720,DIRKTON PROPERTIES INC.,PMA,1,COL,1,0,0,2013,2,2,0,0,0,0,0,1
10157720,DIRKTON PROPERTIES INC.,PMA,1,COL,1,0,0,2014,2,2,0,0,0,0,0,1
10157720,DIRKTON PROPERTIES INC.,PMA,1,COL,1,0,0,2015,2,2,0,0,0,0,0,1
82001793,EPI - Ecopetrol Pipelines International Limited,BM,1,BMU;CAN;COL,0,0,0,1994,0,0,0,0,0,0,0,0
82001793,EPI - Ecopetrol Pipelines International Limited,BM,1,BMU;CAN;COL,0,0,0,1995,0,0,0,0,0,0,0,0
82001793,EPI - Ecopetrol Pipelines International Limited,BM,1,BMU;CAN;COL,0,0,0,1996,0,0,0,0,0,0,0,0
82001793,EPI - Ecopetrol Pipelines International Limited,BM,1,BMU;CAN;COL,0,0,0,1997,0,0,0,0,0,0,0,0
82001793,EPI - Ecopetrol Pipelines International Limited,BM,1,BMU;CAN;COL,0,0,0,1998,0,0,0,0,0,0,0,0
82001793,EPI - Ecopetrol Pipelines International Limited,BM,1,BMU;CAN;COL,0,0,0,1999,0,0,0,0,0,0,0,0
82001793,EPI - Ecopetrol Pipelines International Limited,BM,1,BMU;CAN;COL,0,0,0,2000,5,0,0,4,1,0,0,0
82001793,EPI - Ecopetrol Pipelines International Limited,BM,1,BMU;CAN;COL,0,0,0,2001,5,0,0,4,1,0,0,0
82001793,EPI - Ecopetrol Pipelines International Limited,BM,1,BMU;CAN;COL,0,0,0,2002,6,0,0,5,1,0,0,0
82001793,EPI - Ecopetrol Pipelines International Limited,BM,1,BMU;CAN;COL,0,0,0,2003,9,0,0,7,2,0,0,0
82001793,EPI - Ecopetrol Pipelines International Limited,BM,1,BMU;CAN;COL,0,0,0,2004,11,0,0,8,2,0,1,0
82001793,EPI - Ecopetrol Pipelines International Limited,BM,1,BMU;CAN;COL,0,0,0,2005,11,0,0,8,2,0,1,0
82001793,EPI - Ecopetrol Pipelines International Limited,BM,1,BMU;CAN;COL,0,0,0,2006,12,0,0,9,2,0,1,0
82001793,EPI - Ecopetrol Pipelines International Limited,BM,1,BMU;CAN;COL,0,0,0,2007,10,0,0,7,2,0,1,0
82001793,EPI - Ecopetrol Pipelines International Limited,BM,1,BMU;CAN;COL,0,0,0,2008,10,0,0,7,2,0,1,0
82001793,EPI - Ecopetrol Pipelines International Limited,BM,1,BMU;CAN;COL,0,0,0,2009,4,0,0,3,1,0,0,0
82001793,EPI - Ecopetrol Pipelines International Limited,BM,1,BMU;CAN;COL,0,0,0,2010,4,0,0,3,1,0,0,0
82001793,EPI - Ecopetrol Pipelines International Limited,BM,1,BMU;CAN;COL,0,0,0,2011,4,0,0,3,1,0,0,0
82001793,EPI - Ecopetrol Pipelines International Limited,BM,1,BMU;CAN;COL,0,0,0,2012,4,0,0,3,1,0,0,0
82001793,EPI - Ecopetrol Pipelines International Limited,BM,1,BMU;CAN;COL,0,0,0,2013,5,0,0,3,1,1,0,0
82001793,EPI - Ecopetrol Pipelines International Limited,BM,1,BMU;CAN;COL,0,0,0,2014,5,0,0,3,1,1,0,0
10166589,REDLANE TRADING INC.,PMA,1,COL,1,0,0,2013,1,1,0,0,0,0,0,0
10166589,REDLANE TRADING INC.,PMA,1,COL,1,0,0,2014,1,1,0,0,0,0,0,0
10166589,REDLANE TRADING INC.,PMA,1,COL,1,0,0,2015,1,1,0,0,0,0,0,0
10017861,OXFORD MARKETING GROUP LTD.,SEY,1,URY,0,0,0,2007,1,1,0,0,0,0,0,0
10017861,OXFORD MARKETING GROUP LTD.,SEY,1,URY,0,0,0,2008,1,1,0,0,0,0,0,0
10017861,OXFORD MARKETING GROUP LTD.,SEY,1,URY,0,0,0,2009,1,1,0,0,0,0,0,0
10017861,OXFORD MARKETING GROUP LTD.,SEY,1,URY,0,0,0,2010,1,1,0,0,0,0,0,0
10017861,OXFORD MARKETING GROUP LTD.,SEY,1,URY,0,0,0,2011,1,1,0,0,0,0,0,0
10017861,OXFORD MARKETING GROUP LTD.,SEY,1,URY,0,0,0,2012,1,1,0,0,0,0,0,0
10017861,OXFORD MARKETING GROUP LTD.,SEY,1,URY,0,0,0,2013,1,1,0,0,0,0,0,0
10017861,OXFORD MARKETING GROUP LTD.,SEY,1,URY,0,0,0,2014,1,1,0,0,0,0,0,0
10017861,OXFORD MARKETING GROUP LTD.,SEY,1,URY,0,0,0,2015,1,1,0,0,0,0,0,0
10137841,ORBIS RESOURCES LTD.,BVI,1,PAN,0,0,0,2009,3,3,0,0,0,0,0,0
10137841,ORBIS RESOURCES LTD.,BVI,1,PAN,0,0,0,2010,3,3,0,0,0,0,0,0
10137841,ORBIS RESOURCES LTD.,BVI,1,PAN,0,0,0,2011,3,3,0,0,0,0,0,0
10137841,ORBIS RESOURCES LTD.,BVI,1,PAN,0,0,0,2012,3,3,0,0,0,0,0,0
10137841,ORBIS RESOURCES LTD.,BVI,1,PAN,0,0,0,2013,3,3,0,0,0,0,0,0
10137841,ORBIS RESOURCES LTD.,BVI,1,PAN,0,0,0,2014,3,3,0,0,0,0,0,0
10137841,ORBIS RESOURCES LTD.,BVI,1,PAN,0,0,0,2015,3,3,0,0,0,0,0,0
10209384,ROSBAN INVESTMENT INC,BVI,1,COL,1,0,0,2015,2,2,0,0,0,0,0,1
82008489,Maxseguros EPM Ltd.,BM,1,BMU,0,0,0,2008,11,0,0,9,2,0,0,0
82008489,Maxseguros EPM Ltd.,BM,1,BMU,0,0,0,2009,9,0,0,7,2,0,0,0
82008489,Maxseguros EPM Ltd.,BM,1,BMU,0,0,0,2010,9,0,0,7,2,0,0,0
82008489,Maxseguros EPM Ltd.,BM,1,BMU,0,0,0,2011,8,0,0,6,2,0,0,0
82008489,Maxseguros EPM Ltd.,BM,1,BMU,0,0,0,2012,9,0,0,7,2,0,0,0
82008489,Maxseguros EPM Ltd.,BM,1,BMU,0,0,0,2013,7,0,0,5,2,0,0,0
82008489,Maxseguros EPM Ltd.,BM,1,BMU,0,0,0,2014,8,0,0,6,2,0,0,0
85047606,MR. SHRIMP SNACK TRUCK,AW,1,NA,0,0,0,2015,2,0,1,0,0,0,1,0
85047606,MR. SHRIMP SNACK TRUCK,AW,1,NA,0,0,0,2016,2,0,1,0,0,0,1,0
85029849,LOS ALPES SNACK,AW,1,NA,0,0,0,2002,1,0,1,0,0,0,0,0
85029849,LOS ALPES SNACK,AW,1,NA,0,0,0,2003,2,0,1,0,0,0,1,0
85029849,LOS ALPES SNACK,AW,1,NA,0,0,0,2004,2,0,1,0,0,0,1,0
85029849,LOS ALPES SNACK,AW,1,NA,0,0,0,2005,2,0,1,0,0,0,1,0
85029849,LOS ALPES SNACK,AW,1,NA,0,0,0,2006,2,0,1,0,0,0,1,0
85029849,LOS ALPES SNACK,AW,1,NA,0,0,0,2007,2,0,1,0,0,0,1,0
85029849,LOS ALPES SNACK,AW,1,NA,0,0,0,2008,2,0,1,0,0,0,1,0
85029849,LOS ALPES SNACK,AW,1,NA,0,0,0,2009,2,0,1,0,0,0,1,0
85029849,LOS ALPES SNACK,AW,1,NA,0,0,0,2010,2,0,1,0,0,0,1,0
85029849,LOS ALPES SNACK,AW,1,NA,0,0,0,2011,2,0,1,0,0,0,1,0
85029849,LOS ALPES SNACK,AW,1,NA,0,0,0,2012,2,0,1,0,0,0,1,0
85029849,LOS ALPES SNACK,AW,1,NA,0,0,0,2013,2,0,1,0,0,0,1,0
85029849,LOS ALPES SNACK,AW,1,NA,0,0,0,2014,2,0,1,0,0,0,1,0
85029849,LOS ALPES SNACK,AW,1,NA,0,0,0,2015,2,0,1,0,0,0,1,0
85029849,LOS ALPES SNACK,AW,1,NA,0,0,0,2016,2,0,1,0,0,0,1,0
85039508,STICHTING DUSHI CARNIVAL GROUP,AW,1,NA,0,0,0,2008,0,0,0,0,0,0,0,0
85039508,STICHTING DUSHI CARNIVAL GROUP,AW,1,NA,0,0,0,2009,0,0,0,0,0,0,0,0
85039508,STICHTING DUSHI CARNIVAL GROUP,AW,1,NA,0,0,0,2010,0,0,0,0,0,0,0,0
85039508,STICHTING DUSHI CARNIVAL GROUP,AW,1,NA,0,0,0,2011,0,0,0,0,0,0,0,0
85039508,STICHTING DUSHI CARNIVAL GROUP,AW,1,NA,0,0,0,2012,2,0,0,1,0,0,1,0
85039508,STICHTING DUSHI CARNIVAL GROUP,AW,1,NA,0,0,0,2013,2,0,0,1,0,0,1,0
85039508,STICHTING DUSHI CARNIVAL GROUP,AW,1,NA,0,0,0,2014,2,0,0,1,0,0,1,0
85039508,STICHTING DUSHI CARNIVAL GROUP,AW,1,NA,0,0,0,2015,3,0,0,1,1,0,1,0
85039508,STICHTING DUSHI CARNIVAL GROUP,AW,1,NA,0,0,0,2016,3,0,0,1,1,0,1,0
85048931,STYLES AND NAILS BEAUTY AND SPA,AW,1,NA,0,0,0,2015,3,0,1,0,0,0,2,0
85048931,STYLES AND NAILS BEAUTY AND SPA,AW,1,NA,0,0,0,2016,3,0,1,0,0,0,2,0
85046175,VILLERABAGO APARTMENT V.O.F,AW,1,NA,0,0,0,2013,2,0,0,0,0,0,2,0
85046175,VILLERABAGO APARTMENT V.O.F,AW,1,NA,0,0,0,2014,2,0,0,0,0,0,2,0
85046175,VILLERABAGO APARTMENT V.O.F,AW,1,NA,0,0,0,2015,2,0,0,0,0,0,2,0
85046175,VILLERABAGO APARTMENT V.O.F,AW,1,NA,0,0,0,2016,2,0,0,0,0,0,2,0
85039691,JARAMILLO & SANCHEZ CONSTRUCTION N.V.,AW,1,NA,0,0,0,2008,1,0,0,1,0,0,0,0
85039691,JARAMILLO & SANCHEZ CONSTRUCTION N.V.,AW,1,NA,0,0,0,2009,1,0,0,1,0,0,0,0
85039691,JARAMILLO & SANCHEZ CONSTRUCTION N.V.,AW,1,NA,0,0,0,2010,1,0,0,1,0,0,0,0
85039691,JARAMILLO & SANCHEZ CONSTRUCTION N.V.,AW,1,NA,0,0,0,2011,1,0,0,1,0,0,0,0
85039691,JARAMILLO & SANCHEZ CONSTRUCTION N.V.,AW,1,NA,0,0,0,2012,3,0,0,1,0,0,2,0
85039691,JARAMILLO & SANCHEZ CONSTRUCTION N.V.,AW,1,NA,0,0,0,2013,3,0,0,1,0,0,2,0
85039691,JARAMILLO & SANCHEZ CONSTRUCTION N.V.,AW,1,NA,0,0,0,2014,3,0,0,1,0,0,2,0
85039691,JARAMILLO & SANCHEZ CONSTRUCTION N.V.,AW,1,NA,0,0,0,2015,3,0,0,1,0,0,2,0
85039691,JARAMILLO & SANCHEZ CONSTRUCTION N.V.,AW,1,NA,0,0,0,2016,3,0,0,1,0,0,2,0
85048268,MATH'S EXPRESS,AW,1,NA,0,0,0,2015,2,0,1,0,0,0,1,0
85048268,MATH'S EXPRESS,AW,1,NA,0,0,0,2016,2,0,1,0,0,0,1,0
10105994,RASOL GROUP CORPORATION,PMA,1,BHS,0,0,0,2009,1,1,0,0,0,0,0,0
10105994,RASOL GROUP CORPORATION,PMA,1,BHS,0,0,0,2010,1,1,0,0,0,0,0,0
10105994,RASOL GROUP CORPORATION,PMA,1,BHS,0,0,0,2011,1,1,0,0,0,0,0,0
10105994,RASOL GROUP CORPORATION,PMA,1,BHS,0,0,0,2012,1,1,0,0,0,0,0,0
10105994,RASOL GROUP CORPORATION,PMA,1,BHS,0,0,0,2013,1,1,0,0,0,0,0,0
10105994,RASOL GROUP CORPORATION,PMA,1,BHS,0,0,0,2014,1,1,0,0,0,0,0,0
10105994,RASOL GROUP CORPORATION,PMA,1,BHS,0,0,0,2015,1,1,0,0,0,0,0,0
10114844,Maple Tree Capital - Panamá Inc.,PMA,1,COL,1,0,0,2009,3,3,0,0,0,0,0,0
10114844,Maple Tree Capital - Panamá Inc.,PMA,1,COL,1,0,0,2010,2,2,0,0,0,0,0,0
10114844,Maple Tree Capital - Panamá Inc.,PMA,1,COL,1,0,0,2011,2,2,0,0,0,0,0,0
10114844,Maple Tree Capital - Panamá Inc.,PMA,1,COL,1,0,0,2012,2,2,0,0,0,0,0,0
10114844,Maple Tree Capital - Panamá Inc.,PMA,1,COL,1,0,0,2013,2,2,0,0,0,0,0,0
10114844,Maple Tree Capital - Panamá Inc.,PMA,1,COL,1,0,0,2014,2,2,0,0,0,0,0,0
10114844,Maple Tree Capital - Panamá Inc.,PMA,1,COL,1,0,0,2015,2,2,0,0,0,0,0,0
10211464,TCC INVERSIONES S.A.,PMA,1,COL,1,0,0,2015,7,7,0,0,0,0,0,0
10197061,KEYMERE CORP.,PMA,1,COL,1,0,0,2008,2,2,0,0,0,0,0,0
10197061,KEYMERE CORP.,PMA,1,COL,1,0,0,2009,2,2,0,0,0,0,0,0
10197061,KEYMERE CORP.,PMA,1,COL,1,0,0,2010,2,2,0,0,0,0,0,0
10197061,KEYMERE CORP.,PMA,1,COL,1,0,0,2011,4,4,0,0,0,0,0,0
10197061,KEYMERE CORP.,PMA,1,COL,1,0,0,2012,4,4,0,0,0,0,0,0
10197061,KEYMERE CORP.,PMA,1,COL,1,0,0,2013,4,4,0,0,0,0,0,0
10197061,KEYMERE CORP.,PMA,1,COL,1,0,0,2014,4,4,0,0,0,0,0,0
10197061,KEYMERE CORP.,PMA,1,COL,1,0,0,2015,4,4,0,0,0,0,0,0
10154609,MEYLAND HOLDINGS LTD.,BVI,1,USA,0,0,0,2014,1,1,0,0,0,0,0,0
10154609,MEYLAND HOLDINGS LTD.,BVI,1,USA,0,0,0,2015,1,1,0,0,0,0,0,0
10018100,VERDI CORPORATION,ANG,0,ECU,0,0,0,2014,1,1,0,0,0,0,0,0
10018100,VERDI CORPORATION,ANG,0,ECU,0,0,0,2015,1,1,0,0,0,0,0,0
10161223,FLY NORTH NEW ZEALAND LIMITED,NZL,0,COL,1,0,0,2014,3,3,0,0,0,0,0,1
10161223,FLY NORTH NEW ZEALAND LIMITED,NZL,0,COL,1,0,0,2015,3,3,0,0,0,0,0,1
10207880,ROYCE INVESTMENT GROUP CORP.,BVI,1,PAN,0,0,0,2011,3,3,0,0,0,0,0,1
10207880,ROYCE INVESTMENT GROUP CORP.,BVI,1,PAN,0,0,0,2012,3,3,0,0,0,0,0,1
10207880,ROYCE INVESTMENT GROUP CORP.,BVI,1,PAN,0,0,0,2013,3,3,0,0,0,0,0,1
10207880,ROYCE INVESTMENT GROUP CORP.,BVI,1,PAN,0,0,0,2014,3,3,0,0,0,0,0,1
10207880,ROYCE INVESTMENT GROUP CORP.,BVI,1,PAN,0,1,1,2015,3,3,0,0,0,0,0,1
10183700,NOAH CORPORATION,BAH,1,ECU,0,0,0,2002,1,1,0,0,0,0,0,0
10183700,NOAH CORPORATION,BAH,1,ECU,0,0,0,2003,1,1,0,0,0,0,0,0
10183700,NOAH CORPORATION,BAH,1,ECU,0,0,0,2004,1,1,0,0,0,0,0,0
10183700,NOAH CORPORATION,BAH,1,ECU,0,0,0,2005,1,1,0,0,0,0,0,0
10183700,NOAH CORPORATION,BAH,1,ECU,0,0,0,2006,1,1,0,0,0,0,0,0
10183700,NOAH CORPORATION,BAH,1,ECU,0,0,1,2007,1,1,0,0,0,0,0,0
10183700,NOAH CORPORATION,BAH,1,ECU,0,1,0,2008,1,1,0,0,0,0,0,0
10089179,WAYDEN INTERNATIONAL LTD.,BVI,1,VGB,0,0,0,2000,4,4,0,0,0,0,0,0
10089179,WAYDEN INTERNATIONAL LTD.,BVI,1,VGB,0,0,0,2001,4,4,0,0,0,0,0,0
10089179,WAYDEN INTERNATIONAL LTD.,BVI,1,VGB,0,0,0,2002,4,4,0,0,0,0,0,0
10089179,WAYDEN INTERNATIONAL LTD.,BVI,1,VGB,0,0,0,2003,4,4,0,0,0,0,0,0
10089179,WAYDEN INTERNATIONAL LTD.,BVI,1,VGB,0,0,0,2004,4,4,0,0,0,0,0,0
10089179,WAYDEN INTERNATIONAL LTD.,BVI,1,VGB,0,0,0,2005,4,4,0,0,0,0,0,0
10089179,WAYDEN INTERNATIONAL LTD.,BVI,1,VGB,0,0,0,2006,4,4,0,0,0,0,0,0
10089179,WAYDEN INTERNATIONAL LTD.,BVI,1,VGB,0,0,0,2007,4,4,0,0,0,0,0,0
10089179,WAYDEN INTERNATIONAL LTD.,BVI,1,VGB,0,0,0,2008,4,4,0,0,0,0,0,0
10089179,WAYDEN INTERNATIONAL LTD.,BVI,1,VGB,0,0,0,2009,7,7,0,0,0,0,0,0
10089179,WAYDEN INTERNATIONAL LTD.,BVI,1,VGB,0,0,0,2010,3,3,0,0,0,0,0,0
10089179,WAYDEN INTERNATIONAL LTD.,BVI,1,VGB,0,0,0,2011,3,3,0,0,0,0,0,0
10089179,WAYDEN INTERNATIONAL LTD.,BVI,1,VGB,0,0,0,2012,3,3,0,0,0,0,0,0
10089179,WAYDEN INTERNATIONAL LTD.,BVI,1,VGB,0,0,0,2013,3,3,0,0,0,0,0,0
10089179,WAYDEN INTERNATIONAL LTD.,BVI,1,VGB,0,0,0,2014,3,3,0,0,0,0,0,0
10089179,WAYDEN INTERNATIONAL LTD.,BVI,1,VGB,0,0,0,2015,3,3,0,0,0,0,0,0
10157430,BLUERING FINANCE CORP.,BVI,1,PAN,0,0,0,2013,1,1,0,0,0,0,0,0
10157430,BLUERING FINANCE CORP.,BVI,1,PAN,0,0,0,2014,1,1,0,0,0,0,0,0
10157430,BLUERING FINANCE CORP.,BVI,1,PAN,0,0,0,2015,1,1,0,0,0,0,0,0
10171398,TRADEBRIDGE S.A.,PMA,1,ECU,0,0,0,2015,2,2,0,0,0,0,0,0
10160859,Gruguer Enterprise Corp.,BVI,1,PAN,0,0,0,2014,2,2,0,0,0,0,0,0
10160859,Gruguer Enterprise Corp.,BVI,1,PAN,0,0,0,2015,2,2,0,0,0,0,0,0
10015504,GLOBAL JUICES INC.,SEY,1,ECU,0,0,0,2004,3,3,0,0,0,0,0,0
10015504,GLOBAL JUICES INC.,SEY,1,ECU,0,0,0,2005,3,3,0,0,0,0,0,0
10015504,GLOBAL JUICES INC.,SEY,1,ECU,0,0,0,2006,3,3,0,0,0,0,0,0
10015504,GLOBAL JUICES INC.,SEY,1,ECU,0,0,0,2007,3,3,0,0,0,0,0,0
10015504,GLOBAL JUICES INC.,SEY,1,ECU,0,0,0,2008,3,3,0,0,0,0,0,0
10015504,GLOBAL JUICES INC.,SEY,1,ECU,0,0,0,2009,1,1,0,0,0,0,0,0
10015504,GLOBAL JUICES INC.,SEY,1,ECU,0,0,0,2010,1,1,0,0,0,0,0,0
10015504,GLOBAL JUICES INC.,SEY,1,ECU,0,0,0,2011,1,1,0,0,0,0,0,0
10015504,GLOBAL JUICES INC.,SEY,1,ECU,0,0,0,2012,1,1,0,0,0,0,0,0
10015504,GLOBAL JUICES INC.,SEY,1,ECU,0,0,0,2013,1,1,0,0,0,0,0,0
10015504,GLOBAL JUICES INC.,SEY,1,ECU,0,0,0,2014,1,1,0,0,0,0,0,0
10015504,GLOBAL JUICES INC.,SEY,1,ECU,0,0,0,2015,1,1,0,0,0,0,0,0
147537,"PSICO CONSULT, INC.",BVI,1,VGB,0,0,0,2006,4,1,0,2,1,0,0,0
147537,"PSICO CONSULT, INC.",BVI,1,VGB,0,0,0,2007,4,1,0,2,1,0,0,0
147537,"PSICO CONSULT, INC.",BVI,1,VGB,0,0,0,2008,4,1,0,2,1,0,0,0
147537,"PSICO CONSULT, INC.",BVI,1,VGB,0,0,0,2009,4,1,0,2,1,0,0,0
147537,"PSICO CONSULT, INC.",BVI,1,VGB,0,0,0,2010,4,1,0,2,1,0,0,0
145512,Trumar Universal Ltd.,BVI,1,VGB,0,0,0,2005,4,1,0,2,1,0,0,0
145512,Trumar Universal Ltd.,BVI,1,VGB,0,0,0,2006,4,1,0,2,1,0,0,0
145512,Trumar Universal Ltd.,BVI,1,VGB,0,0,0,2007,4,1,0,2,1,0,0,0
145512,Trumar Universal Ltd.,BVI,1,VGB,0,0,0,2008,4,1,0,2,1,0,0,0
145512,Trumar Universal Ltd.,BVI,1,VGB,0,0,0,2009,4,1,0,2,1,0,0,0
