"node_id_start","node_id_end","rel_type","link","status","start_date","end_date","sourceID","origin_match"
12147286,14033722,"registered_address","registered address",NA,NA,NA,"Panama Papers","1_node_start"
12147877,14033729,"registered_address","registered address",NA,NA,NA,"Panama Papers","1_node_start"
12147881,14033733,"registered_address","registered address",NA,NA,NA,"Panama Papers","1_node_start"
12147879,14033733,"registered_address","registered address",NA,NA,NA,"Panama Papers","1_node_start"
12147880,14033733,"registered_address","registered address",NA,NA,NA,"Panama Papers","1_node_start"
12146592,14033736,"registered_address","registered address",NA,NA,NA,"Panama Papers","1_node_start"
12140794,14033739,"registered_address","registered address",NA,NA,NA,"Panama Papers","1_node_start"
12149401,14033740,"registered_address","registered address",NA,NA,NA,"Panama Papers","1_node_start"
12149409,14033740,"registered_address","registered address",NA,NA,NA,"Panama Papers","1_node_start"
12149473,14033740,"registered_address","registered address",NA,NA,NA,"Panama Papers","1_node_start"
12149414,14033740,"registered_address","registered address",NA,NA,NA,"Panama Papers","1_node_start"
12149403,14033740,"registered_address","registered address",NA,NA,NA,"Panama Papers","1_node_start"
12149412,14033740,"registered_address","registered address",NA,NA,NA,"Panama Papers","1_node_start"
12149402,14033740,"registered_address","registered address",NA,NA,NA,"Panama Papers","1_node_start"
12149406,14033740,"registered_address","registered address",NA,NA,NA,"Panama Papers","1_node_start"
12149472,14033740,"registered_address","registered address",NA,NA,NA,"Panama Papers","1_node_start"
12146594,14033744,"registered_address","registered address",NA,NA,NA,"Panama Papers","1_node_start"
13008493,14033747,"registered_address","registered address",NA,NA,NA,"Panama Papers","1_node_start"
12140801,14033747,"registered_address","registered address",NA,NA,NA,"Panama Papers","1_node_start"
12140797,14033747,"registered_address","registered address",NA,NA,NA,"Panama Papers","1_node_start"
12140799,14033747,"registered_address","registered address",NA,NA,NA,"Panama Papers","1_node_start"
12149597,14033748,"registered_address","registered address",NA,NA,NA,"Panama Papers","1_node_start"
12149598,14033748,"registered_address","registered address",NA,NA,NA,"Panama Papers","1_node_start"
12149456,14033752,"registered_address","registered address",NA,NA,NA,"Panama Papers","1_node_start"
12149455,14033752,"registered_address","registered address",NA,NA,NA,"Panama Papers","1_node_start"
12140690,14033758,"registered_address","registered address",NA,NA,NA,"Panama Papers","1_node_start"
12146596,14033760,"registered_address","registered address",NA,NA,NA,"Panama Papers","1_node_start"
13008737,14033764,"registered_address","registered address",NA,NA,NA,"Panama Papers","1_node_start"
12140802,14033764,"registered_address","registered address",NA,NA,NA,"Panama Papers","1_node_start"
12149066,14033765,"registered_address","registered address",NA,NA,NA,"Panama Papers","1_node_start"
12149065,14033765,"registered_address","registered address",NA,NA,NA,"Panama Papers","1_node_start"
12149064,14033765,"registered_address","registered address",NA,NA,NA,"Panama Papers","1_node_start"
12149600,14033781,"registered_address","registered address",NA,NA,NA,"Panama Papers","1_node_start"
12149573,14033784,"registered_address","registered address",NA,NA,NA,"Panama Papers","1_node_start"
12146780,14033786,"registered_address","registered address",NA,NA,NA,"Panama Papers","1_node_start"
12146779,14033786,"registered_address","registered address",NA,NA,NA,"Panama Papers","1_node_start"
12149399,14033791,"registered_address","registered address",NA,NA,NA,"Panama Papers","1_node_start"
13000146,14033795,"registered_address","registered address",NA,NA,NA,"Panama Papers","1_node_start"
13008262,14033799,"registered_address","registered address",NA,NA,NA,"Panama Papers","1_node_start"
12140904,14033799,"registered_address","registered address",NA,NA,NA,"Panama Papers","1_node_start"
12140905,14033799,"registered_address","registered address",NA,NA,NA,"Panama Papers","1_node_start"
12140910,14033809,"registered_address","registered address",NA,NA,NA,"Panama Papers","1_node_start"
12140954,14033827,"registered_address","registered address",NA,NA,NA,"Panama Papers","1_node_start"
12146787,14033834,"registered_address","registered address",NA,NA,NA,"Panama Papers","1_node_start"
13003555,14033847,"registered_address","registered address",NA,NA,NA,"Panama Papers","1_node_start"
13012642,14033847,"registered_address","registered address",NA,NA,NA,"Panama Papers","1_node_start"
12149208,14033847,"registered_address","registered address",NA,NA,NA,"Panama Papers","1_node_start"
12149209,14033847,"registered_address","registered address",NA,NA,NA,"Panama Papers","1_node_start"
12149699,14033853,"registered_address","registered address",NA,NA,NA,"Panama Papers","1_node_start"
13006555,14033863,"registered_address","registered address",NA,NA,NA,"Panama Papers","1_node_start"
12140060,14033863,"registered_address","registered address",NA,NA,NA,"Panama Papers","1_node_start"
12149703,14033865,"registered_address","registered address",NA,NA,NA,"Panama Papers","1_node_start"
12140957,14033867,"registered_address","registered address",NA,NA,NA,"Panama Papers","1_node_start"
12140958,14033867,"registered_address","registered address",NA,NA,NA,"Panama Papers","1_node_start"
13012911,14033877,"registered_address","registered address",NA,NA,NA,"Panama Papers","1_node_start"
12149816,14033877,"registered_address","registered address",NA,NA,NA,"Panama Papers","1_node_start"
12148075,14033911,"registered_address","registered address",NA,NA,NA,"Panama Papers","1_node_start"
12146900,14033912,"registered_address","registered address",NA,NA,NA,"Panama Papers","1_node_start"
12149440,14033928,"registered_address","registered address",NA,NA,NA,"Panama Papers","1_node_start"
12149439,14033928,"registered_address","registered address",NA,NA,NA,"Panama Papers","1_node_start"
12149441,14033928,"registered_address","registered address",NA,NA,NA,"Panama Papers","1_node_start"
12149818,14033929,"registered_address","registered address",NA,NA,NA,"Panama Papers","1_node_start"
12140213,14033973,"registered_address","registered address",NA,NA,NA,"Panama Papers","1_node_start"
13009721,14033984,"registered_address","registered address",NA,NA,NA,"Panama Papers","1_node_start"
12148067,14033984,"registered_address","registered address",NA,NA,NA,"Panama Papers","1_node_start"
12141243,14033998,"registered_address","registered address",NA,NA,NA,"Panama Papers","1_node_start"
12147536,14033998,"registered_address","registered address",NA,NA,NA,"Panama Papers","1_node_start"
12141242,14033998,"registered_address","registered address",NA,NA,NA,"Panama Papers","1_node_start"
12141241,14033998,"registered_address","registered address",NA,NA,NA,"Panama Papers","1_node_start"
12147540,14033998,"registered_address","registered address",NA,NA,NA,"Panama Papers","1_node_start"
12147638,14033998,"registered_address","registered address",NA,NA,NA,"Panama Papers","1_node_start"
12147537,14033998,"registered_address","registered address",NA,NA,NA,"Panama Papers","1_node_start"
12147534,14033998,"registered_address","registered address",NA,NA,NA,"Panama Papers","1_node_start"
12147533,14033998,"registered_address","registered address",NA,NA,NA,"Panama Papers","1_node_start"
12147535,14033998,"registered_address","registered address",NA,NA,NA,"Panama Papers","1_node_start"
12147639,14033998,"registered_address","registered address",NA,NA,NA,"Panama Papers","1_node_start"
12147538,14033998,"registered_address","registered address",NA,NA,NA,"Panama Papers","1_node_start"
12147637,14033998,"registered_address","registered address",NA,NA,NA,"Panama Papers","1_node_start"
12147539,14033998,"registered_address","registered address",NA,NA,NA,"Panama Papers","1_node_start"
12140331,14033999,"registered_address","registered address",NA,NA,NA,"Panama Papers","1_node_start"
12141240,14033999,"registered_address","registered address",NA,NA,NA,"Panama Papers","1_node_start"
12149572,14033999,"registered_address","registered address",NA,NA,NA,"Panama Papers","1_node_start"
12141239,14033999,"registered_address","registered address",NA,NA,NA,"Panama Papers","1_node_start"
12148405,14034025,"registered_address","registered address",NA,NA,NA,"Panama Papers","1_node_start"
12148403,14034025,"registered_address","registered address",NA,NA,NA,"Panama Papers","1_node_start"
12148404,14034025,"registered_address","registered address",NA,NA,NA,"Panama Papers","1_node_start"
12148402,14034025,"registered_address","registered address",NA,NA,NA,"Panama Papers","1_node_start"
12147262,14034033,"registered_address","registered address",NA,NA,NA,"Panama Papers","1_node_start"
12149656,14034034,"registered_address","registered address",NA,NA,NA,"Panama Papers","1_node_start"
12147646,14034038,"registered_address","registered address",NA,NA,NA,"Panama Papers","1_node_start"
12150057,14034041,"registered_address","registered address",NA,NA,NA,"Panama Papers","1_node_start"
12149933,14034042,"registered_address","registered address",NA,NA,NA,"Panama Papers","1_node_start"
13005809,14034044,"registered_address","registered address",NA,NA,NA,"Panama Papers","1_node_start"
12149934,14034044,"registered_address","registered address",NA,NA,NA,"Panama Papers","1_node_start"
12149935,14034044,"registered_address","registered address",NA,NA,NA,"Panama Papers","1_node_start"
12149936,14034044,"registered_address","registered address",NA,NA,NA,"Panama Papers","1_node_start"
12141245,14034045,"registered_address","registered address",NA,NA,NA,"Panama Papers","1_node_start"
13006772,14034046,"registered_address","registered address",NA,NA,NA,"Panama Papers","1_node_start"
12147110,14034046,"registered_address","registered address",NA,NA,NA,"Panama Papers","1_node_start"
12150051,14034049,"registered_address","registered address",NA,NA,NA,"Panama Papers","1_node_start"
12140334,14034050,"registered_address","registered address",NA,NA,NA,"Panama Papers","1_node_start"
12148398,14034051,"registered_address","registered address",NA,NA,NA,"Panama Papers","1_node_start"
12141326,14034063,"registered_address","registered address",NA,NA,NA,"Panama Papers","1_node_start"
12148483,14034064,"registered_address","registered address",NA,NA,NA,"Panama Papers","1_node_start"
12149704,14034066,"registered_address","registered address",NA,NA,NA,"Panama Papers","1_node_start"
12147396,14034070,"registered_address","registered address",NA,NA,NA,"Panama Papers","1_node_start"
13000717,14034071,"registered_address","registered address",NA,NA,NA,"Panama Papers","1_node_start"
12148484,14034071,"registered_address","registered address",NA,NA,NA,"Panama Papers","1_node_start"
13001508,14034080,"registered_address","registered address",NA,NA,NA,"Panama Papers","1_node_start"
13009123,14034080,"registered_address","registered address",NA,NA,NA,"Panama Papers","1_node_start"
12147763,14034080,"registered_address","registered address",NA,NA,NA,"Panama Papers","1_node_start"
12147761,14034080,"registered_address","registered address",NA,NA,NA,"Panama Papers","1_node_start"
12147762,14034080,"registered_address","registered address",NA,NA,NA,"Panama Papers","1_node_start"
12148486,14034086,"registered_address","registered address",NA,NA,NA,"Panama Papers","1_node_start"
13008678,14034088,"registered_address","registered address",NA,NA,NA,"Panama Papers","1_node_start"
12147760,14034088,"registered_address","registered address",NA,NA,NA,"Panama Papers","1_node_start"
12150061,14034092,"registered_address","registered address",NA,NA,NA,"Panama Papers","1_node_start"
12147768,14034093,"registered_address","registered address",NA,NA,NA,"Panama Papers","1_node_start"
12147402,14034097,"registered_address","registered address",NA,NA,NA,"Panama Papers","1_node_start"
12148536,14034109,"registered_address","registered address",NA,NA,NA,"Panama Papers","1_node_start"
12140579,14034146,"registered_address","registered address",NA,NA,NA,"Panama Papers","1_node_start"
12148653,14034192,"registered_address","registered address",NA,NA,NA,"Panama Papers","1_node_start"
12148714,14034223,"registered_address","registered address",NA,NA,NA,"Panama Papers","1_node_start"
12148044,14034230,"registered_address","registered address",NA,NA,NA,"Panama Papers","1_node_start"
12148046,14034231,"registered_address","registered address",NA,NA,NA,"Panama Papers","1_node_start"
12140749,14034239,"registered_address","registered address",NA,NA,NA,"Panama Papers","1_node_start"
12149910,14034245,"registered_address","registered address",NA,NA,NA,"Panama Papers","1_node_start"
12140849,14034274,"registered_address","registered address",NA,NA,NA,"Panama Papers","1_node_start"
12140848,14034274,"registered_address","registered address",NA,NA,NA,"Panama Papers","1_node_start"
12140850,14034274,"registered_address","registered address",NA,NA,NA,"Panama Papers","1_node_start"
12150798,14034275,"registered_address","registered address",NA,NA,NA,"Panama Papers","1_node_start"
12147835,14034282,"registered_address","registered address",NA,NA,NA,"Panama Papers","1_node_start"
12141660,14034293,"registered_address","registered address",NA,NA,NA,"Panama Papers","1_node_start"
12150489,14034297,"registered_address","registered address",NA,NA,NA,"Panama Papers","1_node_start"
12140854,14034302,"registered_address","registered address",NA,NA,NA,"Panama Papers","1_node_start"
12150725,14034323,"registered_address","registered address",NA,NA,NA,"Panama Papers","1_node_start"
12150492,14034323,"registered_address","registered address",NA,NA,NA,"Panama Papers","1_node_start"
12150726,14034323,"registered_address","registered address",NA,NA,NA,"Panama Papers","1_node_start"
12150493,14034323,"registered_address","registered address",NA,NA,NA,"Panama Papers","1_node_start"
12150879,14034324,"registered_address","registered address",NA,NA,NA,"Panama Papers","1_node_start"
12140999,14034333,"registered_address","registered address",NA,NA,NA,"Panama Papers","1_node_start"
12150018,14034339,"registered_address","registered address",NA,NA,NA,"Panama Papers","1_node_start"
13008102,14034381,"registered_address","registered address",NA,NA,NA,"Panama Papers","1_node_start"
12149397,14034381,"registered_address","registered address",NA,NA,NA,"Panama Papers","1_node_start"
12151078,14034403,"registered_address","registered address",NA,NA,NA,"Panama Papers","1_node_start"
12147923,14034408,"registered_address","registered address",NA,NA,NA,"Panama Papers","1_node_start"
12147924,14034409,"registered_address","registered address",NA,NA,NA,"Panama Papers","1_node_start"
13010215,14034410,"registered_address","registered address",NA,NA,NA,"Panama Papers","1_node_start"
12141142,14034410,"registered_address","registered address",NA,NA,NA,"Panama Papers","1_node_start"
12148385,14034439,"registered_address","registered address",NA,NA,NA,"Panama Papers","1_node_start"
12150154,14034442,"registered_address","registered address",NA,NA,NA,"Panama Papers","1_node_start"
12148000,14034443,"registered_address","registered address",NA,NA,NA,"Panama Papers","1_node_start"
13007739,14034444,"registered_address","registered address",NA,NA,NA,"Panama Papers","1_node_start"
12148513,14034444,"registered_address","registered address",NA,NA,NA,"Panama Papers","1_node_start"
12149017,14034464,"registered_address","registered address",NA,NA,NA,"Panama Papers","1_node_start"
12150223,14034470,"registered_address","registered address",NA,NA,NA,"Panama Papers","1_node_start"
12149039,14034472,"registered_address","registered address",NA,NA,NA,"Panama Papers","1_node_start"
12151209,14034489,"registered_address","registered address",NA,NA,NA,"Panama Papers","1_node_start"
12150226,14034489,"registered_address","registered address",NA,NA,NA,"Panama Papers","1_node_start"
12150225,14034489,"registered_address","registered address",NA,NA,NA,"Panama Papers","1_node_start"
12148095,14034494,"registered_address","registered address",NA,NA,NA,"Panama Papers","1_node_start"
12149280,14034559,"registered_address","registered address",NA,NA,NA,"Panama Papers","1_node_start"
12150884,14034579,"registered_address","registered address",NA,NA,NA,"Panama Papers","1_node_start"
12151403,14034583,"registered_address","registered address",NA,NA,NA,"Panama Papers","1_node_start"
12151404,14034584,"registered_address","registered address",NA,NA,NA,"Panama Papers","1_node_start"
12151425,14034585,"registered_address","registered address",NA,NA,NA,"Panama Papers","1_node_start"
12151524,14034626,"registered_address","registered address",NA,NA,NA,"Panama Papers","1_node_start"
12148770,14034631,"registered_address","registered address",NA,NA,NA,"Panama Papers","1_node_start"
12148263,14034634,"registered_address","registered address",NA,NA,NA,"Panama Papers","1_node_start"
12142161,14034636,"registered_address","registered address",NA,NA,NA,"Panama Papers","1_node_start"
13004420,14034654,"registered_address","registered address",NA,NA,NA,"Panama Papers","1_node_start"
12148270,14034661,"registered_address","registered address",NA,NA,NA,"Panama Papers","1_node_start"
12142165,14034662,"registered_address","registered address",NA,NA,NA,"Panama Papers","1_node_start"
12150996,14034670,"registered_address","registered address",NA,NA,NA,"Panama Papers","1_node_start"
12150998,14034685,"registered_address","registered address",NA,NA,NA,"Panama Papers","1_node_start"
12148371,14034689,"registered_address","registered address",NA,NA,NA,"Panama Papers","1_node_start"
13012838,14034705,"registered_address","registered address",NA,NA,NA,"Panama Papers","1_node_start"
13005131,14034705,"registered_address","registered address",NA,NA,NA,"Panama Papers","1_node_start"
13011387,14034705,"registered_address","registered address",NA,NA,NA,"Panama Papers","1_node_start"
12151593,14034705,"registered_address","registered address",NA,NA,NA,"Panama Papers","1_node_start"
12151594,14034705,"registered_address","registered address",NA,NA,NA,"Panama Papers","1_node_start"
12151592,14034705,"registered_address","registered address",NA,NA,NA,"Panama Papers","1_node_start"
12142360,14034711,"registered_address","registered address",NA,NA,NA,"Panama Papers","1_node_start"
13000852,14034715,"registered_address","registered address",NA,NA,NA,"Panama Papers","1_node_start"
12142215,14034715,"registered_address","registered address",NA,NA,NA,"Panama Papers","1_node_start"
12151648,14034753,"registered_address","registered address",NA,NA,NA,"Panama Papers","1_node_start"
12148968,14034767,"registered_address","registered address",NA,NA,NA,"Panama Papers","1_node_start"
12141697,14034768,"registered_address","registered address",NA,NA,NA,"Panama Papers","1_node_start"
12150866,14034788,"registered_address","registered address",NA,NA,NA,"Panama Papers","1_node_start"
12150868,14034788,"registered_address","registered address",NA,NA,NA,"Panama Papers","1_node_start"
12151240,14034803,"registered_address","registered address",NA,NA,NA,"Panama Papers","1_node_start"
12152030,14034918,"registered_address","registered address",NA,NA,NA,"Panama Papers","1_node_start"
12152037,14034918,"registered_address","registered address",NA,NA,NA,"Panama Papers","1_node_start"
12152031,14034918,"registered_address","registered address",NA,NA,NA,"Panama Papers","1_node_start"
12152119,14034954,"registered_address","registered address",NA,NA,NA,"Panama Papers","1_node_start"
12152173,14034961,"registered_address","registered address",NA,NA,NA,"Panama Papers","1_node_start"
12152169,14034962,"registered_address","registered address",NA,NA,NA,"Panama Papers","1_node_start"
12152121,14034962,"registered_address","registered address",NA,NA,NA,"Panama Papers","1_node_start"
12152172,14034962,"registered_address","registered address",NA,NA,NA,"Panama Papers","1_node_start"
12152120,14034962,"registered_address","registered address",NA,NA,NA,"Panama Papers","1_node_start"
12152171,14034962,"registered_address","registered address",NA,NA,NA,"Panama Papers","1_node_start"
12142033,14034966,"registered_address","registered address",NA,NA,NA,"Panama Papers","1_node_start"
12142723,14034968,"registered_address","registered address",NA,NA,NA,"Panama Papers","1_node_start"
12151563,14034969,"registered_address","registered address",NA,NA,NA,"Panama Papers","1_node_start"
12142149,14034979,"registered_address","registered address",NA,NA,NA,"Panama Papers","1_node_start"
12142150,14034979,"registered_address","registered address",NA,NA,NA,"Panama Papers","1_node_start"
12142151,14034979,"registered_address","registered address",NA,NA,NA,"Panama Papers","1_node_start"
12142152,14034979,"registered_address","registered address",NA,NA,NA,"Panama Papers","1_node_start"
13010109,14034983,"registered_address","registered address",NA,NA,NA,"Panama Papers","1_node_start"
12151366,14034983,"registered_address","registered address",NA,NA,NA,"Panama Papers","1_node_start"
12151365,14034983,"registered_address","registered address",NA,NA,NA,"Panama Papers","1_node_start"
12151447,14034983,"registered_address","registered address",NA,NA,NA,"Panama Papers","1_node_start"
12151364,14034983,"registered_address","registered address",NA,NA,NA,"Panama Papers","1_node_start"
12149330,14034984,"registered_address","registered address",NA,NA,NA,"Panama Papers","1_node_start"
12149333,14034984,"registered_address","registered address",NA,NA,NA,"Panama Papers","1_node_start"
12149332,14034984,"registered_address","registered address",NA,NA,NA,"Panama Papers","1_node_start"
12151566,14034985,"registered_address","registered address",NA,NA,NA,"Panama Papers","1_node_start"
12151565,14034985,"registered_address","registered address",NA,NA,NA,"Panama Papers","1_node_start"
13005016,14034988,"registered_address","registered address",NA,NA,NA,"Panama Papers","1_node_start"
12151669,14034988,"registered_address","registered address",NA,NA,NA,"Panama Papers","1_node_start"
12150248,14034993,"registered_address","registered address",NA,NA,NA,"Panama Papers","1_node_start"
12142032,14034998,"registered_address","registered address",NA,NA,NA,"Panama Papers","1_node_start"
12149103,14035002,"registered_address","registered address",NA,NA,NA,"Panama Papers","1_node_start"
12151672,14035005,"registered_address","registered address",NA,NA,NA,"Panama Papers","1_node_start"
13009381,14035008,"registered_address","registered address",NA,NA,NA,"Panama Papers","1_node_start"
13007305,14035008,"registered_address","registered address",NA,NA,NA,"Panama Papers","1_node_start"
12151675,14035008,"registered_address","registered address",NA,NA,NA,"Panama Papers","1_node_start"
12151674,14035008,"registered_address","registered address",NA,NA,NA,"Panama Papers","1_node_start"
13002382,14035010,"registered_address","registered address",NA,NA,NA,"Panama Papers","1_node_start"
12151676,14035010,"registered_address","registered address",NA,NA,NA,"Panama Papers","1_node_start"
12148948,14035012,"registered_address","registered address",NA,NA,NA,"Panama Papers","1_node_start"
12151454,14035014,"registered_address","registered address",NA,NA,NA,"Panama Papers","1_node_start"
12151453,14035014,"registered_address","registered address",NA,NA,NA,"Panama Papers","1_node_start"
12151678,14035017,"registered_address","registered address",NA,NA,NA,"Panama Papers","1_node_start"
12142786,14035018,"registered_address","registered address",NA,NA,NA,"Panama Papers","1_node_start"
12142159,14035021,"registered_address","registered address",NA,NA,NA,"Panama Papers","1_node_start"
12142160,14035022,"registered_address","registered address",NA,NA,NA,"Panama Papers","1_node_start"
12150345,14035025,"registered_address","registered address",NA,NA,NA,"Panama Papers","1_node_start"
12151359,14035029,"registered_address","registered address",NA,NA,NA,"Panama Papers","1_node_start"
12151358,14035029,"registered_address","registered address",NA,NA,NA,"Panama Papers","1_node_start"
12150347,14035033,"registered_address","registered address",NA,NA,NA,"Panama Papers","1_node_start"
12149104,14035034,"registered_address","registered address",NA,NA,NA,"Panama Papers","1_node_start"
12151457,14035036,"registered_address","registered address",NA,NA,NA,"Panama Papers","1_node_start"
12151456,14035036,"registered_address","registered address",NA,NA,NA,"Panama Papers","1_node_start"
12149106,14035039,"registered_address","registered address",NA,NA,NA,"Panama Papers","1_node_start"
12149536,14035040,"registered_address","registered address",NA,NA,NA,"Panama Papers","1_node_start"
12149535,14035040,"registered_address","registered address",NA,NA,NA,"Panama Papers","1_node_start"
12149107,14035041,"registered_address","registered address",NA,NA,NA,"Panama Papers","1_node_start"
12142787,14035042,"registered_address","registered address",NA,NA,NA,"Panama Papers","1_node_start"
13008416,14035044,"registered_address","registered address",NA,NA,NA,"Panama Papers","1_node_start"
12149538,14035044,"registered_address","registered address",NA,NA,NA,"Panama Papers","1_node_start"
12149543,14035044,"registered_address","registered address",NA,NA,NA,"Panama Papers","1_node_start"
12149541,14035044,"registered_address","registered address",NA,NA,NA,"Panama Papers","1_node_start"
12149542,14035044,"registered_address","registered address",NA,NA,NA,"Panama Papers","1_node_start"
12149540,14035044,"registered_address","registered address",NA,NA,NA,"Panama Papers","1_node_start"
12149539,14035044,"registered_address","registered address",NA,NA,NA,"Panama Papers","1_node_start"
12149110,14035045,"registered_address","registered address",NA,NA,NA,"Panama Papers","1_node_start"
12149112,14035058,"registered_address","registered address",NA,NA,NA,"Panama Papers","1_node_start"
12152264,14035059,"registered_address","registered address",NA,NA,NA,"Panama Papers","1_node_start"
12150349,14035063,"registered_address","registered address",NA,NA,NA,"Panama Papers","1_node_start"
12151514,14035065,"registered_address","registered address",NA,NA,NA,"Panama Papers","1_node_start"
12142905,14035065,"registered_address","registered address",NA,NA,NA,"Panama Papers","1_node_start"
12150354,14035065,"registered_address","registered address",NA,NA,NA,"Panama Papers","1_node_start"
12150428,14035065,"registered_address","registered address",NA,NA,NA,"Panama Papers","1_node_start"
12142907,14035065,"registered_address","registered address",NA,NA,NA,"Panama Papers","1_node_start"
12150426,14035065,"registered_address","registered address",NA,NA,NA,"Panama Papers","1_node_start"
12150353,14035065,"registered_address","registered address",NA,NA,NA,"Panama Papers","1_node_start"
12150352,14035065,"registered_address","registered address",NA,NA,NA,"Panama Papers","1_node_start"
12151512,14035065,"registered_address","registered address",NA,NA,NA,"Panama Papers","1_node_start"
12150427,14035065,"registered_address","registered address",NA,NA,NA,"Panama Papers","1_node_start"
12142906,14035065,"registered_address","registered address",NA,NA,NA,"Panama Papers","1_node_start"
12151517,14035065,"registered_address","registered address",NA,NA,NA,"Panama Papers","1_node_start"
12151511,14035065,"registered_address","registered address",NA,NA,NA,"Panama Papers","1_node_start"
12151513,14035065,"registered_address","registered address",NA,NA,NA,"Panama Papers","1_node_start"
12150355,14035065,"registered_address","registered address",NA,NA,NA,"Panama Papers","1_node_start"
12151516,14035065,"registered_address","registered address",NA,NA,NA,"Panama Papers","1_node_start"
12151515,14035065,"registered_address","registered address",NA,NA,NA,"Panama Papers","1_node_start"
12149139,14035066,"registered_address","registered address",NA,NA,NA,"Panama Papers","1_node_start"
12149140,14035066,"registered_address","registered address",NA,NA,NA,"Panama Papers","1_node_start"
12149143,14035066,"registered_address","registered address",NA,NA,NA,"Panama Papers","1_node_start"
12149141,14035066,"registered_address","registered address",NA,NA,NA,"Panama Papers","1_node_start"
12149142,14035066,"registered_address","registered address",NA,NA,NA,"Panama Papers","1_node_start"
12149137,14035066,"registered_address","registered address",NA,NA,NA,"Panama Papers","1_node_start"
12149138,14035066,"registered_address","registered address",NA,NA,NA,"Panama Papers","1_node_start"
12151843,14035067,"registered_address","registered address",NA,NA,NA,"Panama Papers","1_node_start"
12150431,14035075,"registered_address","registered address",NA,NA,NA,"Panama Papers","1_node_start"
12142320,14035078,"registered_address","registered address",NA,NA,NA,"Panama Papers","1_node_start"
12150350,14035079,"registered_address","registered address",NA,NA,NA,"Panama Papers","1_node_start"
12152390,14035080,"registered_address","registered address",NA,NA,NA,"Panama Papers","1_node_start"
12142319,14035081,"registered_address","registered address",NA,NA,NA,"Panama Papers","1_node_start"
12152393,14035088,"registered_address","registered address",NA,NA,NA,"Panama Papers","1_node_start"
12152394,14035092,"registered_address","registered address",NA,NA,NA,"Panama Papers","1_node_start"
12151355,14035093,"registered_address","registered address",NA,NA,NA,"Panama Papers","1_node_start"
12149288,14035094,"registered_address","registered address",NA,NA,NA,"Panama Papers","1_node_start"
12137774,14035241,"registered_address","registered address",NA,NA,NA,"Panama Papers","1_node_start"
12143071,14035259,"registered_address","registered address",NA,NA,NA,"Panama Papers","1_node_start"
12143074,14035262,"registered_address","registered address",NA,NA,NA,"Panama Papers","1_node_start"
12150132,14035380,"registered_address","registered address",NA,NA,NA,"Panama Papers","1_node_start"
12152301,14035391,"registered_address","registered address",NA,NA,NA,"Panama Papers","1_node_start"
12151915,14035392,"registered_address","registered address",NA,NA,NA,"Panama Papers","1_node_start"
12149776,14035408,"registered_address","registered address",NA,NA,NA,"Panama Papers","1_node_start"
12150189,14035410,"registered_address","registered address",NA,NA,NA,"Panama Papers","1_node_start"
12150228,14035412,"registered_address","registered address",NA,NA,NA,"Panama Papers","1_node_start"
12153038,14035418,"registered_address","registered address",NA,NA,NA,"Panama Papers","1_node_start"
12152465,14035423,"registered_address","registered address",NA,NA,NA,"Panama Papers","1_node_start"
12152434,14035423,"registered_address","registered address",NA,NA,NA,"Panama Papers","1_node_start"
12152464,14035423,"registered_address","registered address",NA,NA,NA,"Panama Papers","1_node_start"
12152099,14035451,"registered_address","registered address",NA,NA,NA,"Panama Papers","1_node_start"
12152687,14035671,"registered_address","registered address",NA,NA,NA,"Panama Papers","1_node_start"
12143671,14036077,"registered_address","registered address",NA,NA,NA,"Panama Papers","1_node_start"
12152246,14036151,"registered_address","registered address",NA,NA,NA,"Panama Papers","1_node_start"
12152245,14036151,"registered_address","registered address",NA,NA,NA,"Panama Papers","1_node_start"
12152247,14036151,"registered_address","registered address",NA,NA,NA,"Panama Papers","1_node_start"
12152244,14036151,"registered_address","registered address",NA,NA,NA,"Panama Papers","1_node_start"
12154494,14036152,"registered_address","registered address",NA,NA,NA,"Panama Papers","1_node_start"
12143791,14036153,"registered_address","registered address",NA,NA,NA,"Panama Papers","1_node_start"
12154556,14036155,"registered_address","registered address",NA,NA,NA,"Panama Papers","1_node_start"
12154558,14036155,"registered_address","registered address",NA,NA,NA,"Panama Papers","1_node_start"
12154559,14036155,"registered_address","registered address",NA,NA,NA,"Panama Papers","1_node_start"
12154557,14036155,"registered_address","registered address",NA,NA,NA,"Panama Papers","1_node_start"
12144562,14036157,"registered_address","registered address",NA,NA,NA,"Panama Papers","1_node_start"
12152248,14036158,"registered_address","registered address",NA,NA,NA,"Panama Papers","1_node_start"
13008500,14036159,"registered_address","registered address",NA,NA,NA,"Panama Papers","1_node_start"
13002030,14036159,"registered_address","registered address",NA,NA,NA,"Panama Papers","1_node_start"
12151493,14036159,"registered_address","registered address",NA,NA,NA,"Panama Papers","1_node_start"
12151494,14036159,"registered_address","registered address",NA,NA,NA,"Panama Papers","1_node_start"
13002154,14036160,"registered_address","registered address",NA,NA,NA,"Panama Papers","1_node_start"
12154495,14036160,"registered_address","registered address",NA,NA,NA,"Panama Papers","1_node_start"
13012016,14036164,"registered_address","registered address",NA,NA,NA,"Panama Papers","1_node_start"
12151495,14036164,"registered_address","registered address",NA,NA,NA,"Panama Papers","1_node_start"
12154050,14036165,"registered_address","registered address",NA,NA,NA,"Panama Papers","1_node_start"
12154051,14036165,"registered_address","registered address",NA,NA,NA,"Panama Papers","1_node_start"
